future_code,market,future_name,clock,date,open_price,max_price,min_price,close_price,yesterday_price,buy_price,sell_price,newest_price,buy_amount,sell_amount,amount,volume,everage_price
CU2312,DCE,ͭ2312,144559,12/9/2023,68840,68920,68610,0,68960,68710,68730,68720,15,28,10210,64681,68747.52
CU2312,DCE,ͭ2312,144658,12/9/2023,68840,68920,68610,0,68960,68720,68730,68730,16,14,10215,64678,68747.509
CU2312,DCE,ͭ2312,144758,12/9/2023,68840,68920,68610,0,68960,68720,68740,68730,11,9,10262,64698,68747.423
CU2312,DCE,ͭ2312,144859,12/9/2023,68840,68920,68610,0,68960,68730,68740,68730,4,9,10298,64722,68747.366
CU2312,DCE,ͭ2312,144958,12/9/2023,68840,68920,68610,0,68960,68730,68750,68740,16,11,10323,64727,68747.335
CU2312,DCE,ͭ2312,145058,12/9/2023,68840,68920,68610,0,68960,68710,68730,68710,16,7,10340,64729,68747.3
CU2312,DCE,ͭ2312,145159,12/9/2023,68840,68920,68610,0,68960,68710,68720,68710,6,12,10343,64730,68747.29
CU2312,DCE,ͭ2312,145258,12/9/2023,68840,68920,68610,0,68960,68710,68720,68700,2,12,10351,64732,68747.258
CU2312,DCE,ͭ2312,145359,12/9/2023,68840,68920,68610,0,68960,68700,68720,68710,95,7,10364,64734,68747.21
CU2312,DCE,ͭ2312,145458,12/9/2023,68840,68920,68610,0,68960,68710,68720,68700,2,10,10369,64736,68747.187
CU2312,DCE,ͭ2312,145558,12/9/2023,68840,68920,68610,0,68960,68710,68720,68710,1,9,10376,64731,68747.164
CU2312,DCE,ͭ2312,145658,12/9/2023,68840,68920,68610,0,68960,68720,68730,68730,8,9,10394,64720,68747.126
CU2312,DCE,ͭ2312,145758,12/9/2023,68840,68920,68610,0,68960,68730,68740,68740,8,1,10432,64718,68747.078
CU2312,DCE,ͭ2312,145858,12/9/2023,68840,68920,68610,0,68960,68730,68760,68760,9,30,10459,64721,68747.076
CU2312,DCE,ͭ2312,145958,12/9/2023,68840,68920,68610,0,68960,68750,68770,68760,12,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
CU2312,DCE,ͭ2312,150000,12/9/2023,68840,68920,68610,68760,68960,68750,68770,68760,11,9,10476,64721,68747.087
