market,update_time,date,commodity_name,commodity_code,commodity_price,recent_future_code,recent_future_price,recent_cf_basis,recent_cf_basis_percent,main_future_code,main_future_price,main_cf_basis,main_cf_basis_percent,categoryID
上海期货交易所,2023-10-23 11:33:55.930227+00:00,2023-10-20,铜,CU,66621.67,CU2311,66460.0,161.67,0.0024,CU2312,66360.0,261.67,0.0039,2023-10-20
上海期货交易所,2023-10-23 11:34:16.651314+00:00,2023-10-19,铜,CU,66566.67,CU2311,66490.0,76.67,0.0012,CU2312,66420.0,146.67,0.0022,2023-10-19
上海期货交易所,2023-10-23 11:38:53.088024+00:00,2023-10-18,铜,CU,66770.0,CU2311,66490.0,280.0,0.0042,CU2311,66490.0,280.0,0.0042,2023-10-18
上海期货交易所,2023-10-23 11:39:04.958272+00:00,2023-10-17,铜,CU,66226.67,CU2311,66170.0,56.67,0.0009,CU2311,66170.0,56.67,0.0009,2023-10-17
上海期货交易所,2023-10-23 11:39:48.090511+00:00,2023-10-16,铜,CU,66466.67,CU2310,66330.0,136.67,0.0021,CU2311,66310.0,156.67,0.0024,2023-10-16
上海期货交易所,2023-10-23 11:40:36.297535+00:00,2023-10-12,铜,CU,66731.67,CU2310,66700.0,31.67,0.0005,CU2311,66700.0,31.67,0.0005,2023-10-12
上海期货交易所,2023-10-23 11:40:45.940842+00:00,2023-10-11,铜,CU,66941.67,CU2310,66770.0,171.67,0.0026,CU2311,66630.0,311.67,0.0047,2023-10-11
上海期货交易所,2023-10-23 11:40:55.235219+00:00,2023-10-10,铜,CU,67290.0,CU2310,67000.0,290.0,0.0043,CU2311,66900.0,390.0,0.0058,2023-10-10
上海期货交易所,2023-10-23 11:41:09.036227+00:00,2023-10-09,铜,CU,67603.33,CU2310,67460.0,143.33,0.0021,CU2311,67340.0,263.33,0.0039,2023-10-09
上海期货交易所,2023-10-23 12:06:30.409642+00:00,2015-01-05,铜,CU,46125.0,CU1501,46100.0,25.0,0.0005,CU1503,45250.0,875.0,0.019,
上海期货交易所,2023-10-23 12:06:30.629680+00:00,2015-01-06,铜,CU,45735.0,CU1501,45560.0,175.0,0.0038,CU1503,44570.0,1165.0,0.0255,
上海期货交易所,2023-10-23 12:06:30.817509+00:00,2015-01-07,铜,CU,45645.0,CU1501,45530.0,115.0,0.0025,CU1503,44660.0,985.0,0.0216,
上海期货交易所,2023-10-23 12:06:30.997916+00:00,2015-01-08,铜,CU,45615.0,CU1501,45580.0,35.0,0.0008,CU1503,44740.0,875.0,0.0192,
上海期货交易所,2023-10-23 12:06:31.182084+00:00,2015-01-09,铜,CU,45275.0,CU1501,45360.0,-85.0,-0.0019,CU1503,44550.0,725.0,0.016,
上海期货交易所,2023-10-23 12:06:31.461057+00:00,2015-01-12,铜,CU,44950.0,CU1501,44980.0,-30.0,-0.0007,CU1503,44140.0,810.0,0.018,
上海期货交易所,2023-10-23 12:06:31.647734+00:00,2015-01-13,铜,CU,44345.0,CU1501,44290.0,55.0,0.0012,CU1503,43360.0,985.0,0.0222,
上海期货交易所,2023-10-23 12:06:31.831040+00:00,2015-01-14,铜,CU,41740.0,CU1501,42540.0,-800.0,-0.0192,CU1503,42150.0,-410.0,-0.0098,
上海期货交易所,2023-10-23 12:06:32.029352+00:00,2015-01-15,铜,CU,41585.0,CU1501,40870.0,715.0,0.0172,CU1503,40520.0,1065.0,0.0256,
上海期货交易所,2023-10-23 12:06:32.291773+00:00,2015-01-16,铜,CU,41215.0,CU1502,41270.0,-55.0,-0.0013,CU1503,41070.0,145.0,0.0035,
上海期货交易所,2023-10-23 12:06:32.589641+00:00,2015-01-19,铜,CU,41910.0,CU1502,41760.0,150.0,0.0036,CU1503,41400.0,510.0,0.0122,
上海期货交易所,2023-10-23 12:06:32.764056+00:00,2015-01-20,铜,CU,41760.0,CU1502,41560.0,200.0,0.0048,CU1503,41340.0,420.0,0.0101,
上海期货交易所,2023-10-23 12:06:32.953257+00:00,2015-01-21,铜,CU,41695.0,CU1502,41530.0,165.0,0.004,CU1503,41320.0,375.0,0.009,
上海期货交易所,2023-10-23 12:06:33.130669+00:00,2015-01-22,铜,CU,41955.0,CU1502,41820.0,135.0,0.0032,CU1504,41410.0,545.0,0.013,
上海期货交易所,2023-10-23 12:06:33.321049+00:00,2015-01-23,铜,CU,41460.0,CU1502,41350.0,110.0,0.0027,CU1504,40910.0,550.0,0.0133,
上海期货交易所,2023-10-23 12:06:33.578228+00:00,2015-01-26,铜,CU,40350.0,CU1502,40030.0,320.0,0.0079,CU1504,39660.0,690.0,0.0171,
上海期货交易所,2023-10-23 12:06:33.812602+00:00,2015-01-27,铜,CU,40680.0,CU1502,40660.0,20.0,0.0005,CU1504,40210.0,470.0,0.0116,
上海期货交易所,2023-10-23 12:06:33.996993+00:00,2015-01-28,铜,CU,40070.0,CU1502,40170.0,-100.0,-0.0025,CU1504,39690.0,380.0,0.0095,
上海期货交易所,2023-10-23 12:06:34.165724+00:00,2015-01-29,铜,CU,40150.0,CU1502,40030.0,120.0,0.003,CU1504,39520.0,630.0,0.0157,
上海期货交易所,2023-10-23 12:06:34.347630+00:00,2015-01-30,铜,CU,39950.0,CU1502,39730.0,220.0,0.0055,CU1504,39210.0,740.0,0.0185,
上海期货交易所,2023-10-23 12:06:34.630792+00:00,2015-02-02,铜,CU,40450.0,CU1502,40410.0,40.0,0.001,CU1504,39830.0,620.0,0.0153,
上海期货交易所,2023-10-23 12:06:34.797222+00:00,2015-02-03,铜,CU,40760.0,CU1502,40800.0,-40.0,-0.001,CU1504,40440.0,320.0,0.0079,
上海期货交易所,2023-10-23 12:06:34.998405+00:00,2015-02-04,铜,CU,41790.0,CU1502,41580.0,210.0,0.005,CU1504,41260.0,530.0,0.0127,
上海期货交易所,2023-10-23 12:06:35.182675+00:00,2015-02-05,铜,CU,41295.0,CU1502,41300.0,-5.0,-0.0001,CU1504,41190.0,105.0,0.0025,
上海期货交易所,2023-10-23 12:06:35.412015+00:00,2015-02-06,铜,CU,41700.0,CU1502,41670.0,30.0,0.0007,CU1504,41320.0,380.0,0.0091,
上海期货交易所,2023-10-23 12:06:35.714682+00:00,2015-03-10,铜,CU,42585.0,CU1503,42520.0,65.0,0.0015,CU1505,42510.0,75.0,0.0018,
上海期货交易所,2023-10-23 12:06:35.882238+00:00,2015-03-11,铜,CU,42210.0,CU1503,42210.0,0.0,0.0,CU1505,42100.0,110.0,0.0026,
上海期货交易所,2023-10-23 12:06:36.063359+00:00,2015-03-12,铜,CU,41985.0,CU1503,42090.0,-105.0,-0.0025,CU1505,42090.0,-105.0,-0.0025,
上海期货交易所,2023-10-23 12:06:36.248877+00:00,2015-03-13,铜,CU,41765.0,CU1503,42640.0,-875.0,-0.021,CU1505,42690.0,-925.0,-0.0221,
上海期货交易所,2023-10-23 12:06:36.528620+00:00,2015-03-16,铜,CU,42635.0,CU1503,42460.0,175.0,0.0041,CU1505,42620.0,15.0,0.0004,
上海期货交易所,2023-10-23 12:06:36.716361+00:00,2015-03-17,铜,CU,42520.0,CU1504,42540.0,-20.0,-0.0005,CU1505,42650.0,-130.0,-0.0031,
上海期货交易所,2023-10-23 12:06:36.992264+00:00,2015-03-18,铜,CU,42275.0,CU1504,42130.0,145.0,0.0034,CU1505,42120.0,155.0,0.0037,
上海期货交易所,2023-10-23 12:06:37.184478+00:00,2015-03-19,铜,CU,41675.0,CU1504,41680.0,-5.0,-0.0001,CU1505,41510.0,165.0,0.004,
上海期货交易所,2023-10-23 12:06:37.392095+00:00,2015-03-20,铜,CU,42270.0,CU1504,42180.0,90.0,0.0021,CU1505,42130.0,140.0,0.0033,
上海期货交易所,2023-10-23 12:06:37.658901+00:00,2015-03-23,铜,CU,43410.0,CU1504,43440.0,-30.0,-0.0007,CU1506,43300.0,110.0,0.0025,
上海期货交易所,2023-10-23 12:06:37.833022+00:00,2015-03-24,铜,CU,43685.0,CU1504,43920.0,-235.0,-0.0054,CU1506,43910.0,-225.0,-0.0052,
上海期货交易所,2023-10-23 12:06:38.015957+00:00,2015-03-25,铜,CU,43485.0,CU1504,43660.0,-175.0,-0.004,CU1506,43670.0,-185.0,-0.0043,
上海期货交易所,2023-10-23 12:06:38.199269+00:00,2015-03-26,铜,CU,43760.0,CU1504,43910.0,-150.0,-0.0034,CU1506,43820.0,-60.0,-0.0014,
上海期货交易所,2023-10-23 12:06:38.380146+00:00,2015-03-27,铜,CU,43520.0,CU1504,43820.0,-300.0,-0.0069,CU1506,43870.0,-350.0,-0.008,
上海期货交易所,2023-10-23 12:06:38.691399+00:00,2015-03-30,铜,CU,43740.0,CU1504,43740.0,0.0,0.0,CU1506,43620.0,120.0,0.0027,
上海期货交易所,2023-10-23 12:06:38.898763+00:00,2015-03-31,铜,CU,43625.0,CU1504,43760.0,-135.0,-0.0031,CU1506,43770.0,-145.0,-0.0033,
上海期货交易所,2023-10-23 12:06:39.082553+00:00,2015-04-01,铜,CU,43420.0,CU1504,43440.0,-20.0,-0.0005,CU1506,43380.0,40.0,0.0009,
上海期货交易所,2023-10-23 12:06:39.282517+00:00,2015-04-02,铜,CU,43530.0,CU1504,43450.0,80.0,0.0018,CU1506,43350.0,180.0,0.0041,
上海期货交易所,2023-10-23 12:06:39.466429+00:00,2015-04-03,铜,CU,43560.0,CU1504,43450.0,110.0,0.0025,CU1506,43330.0,230.0,0.0053,
上海期货交易所,2023-10-23 12:06:39.805854+00:00,2015-04-07,铜,CU,43610.0,CU1504,43550.0,60.0,0.0014,CU1506,43450.0,160.0,0.0037,
上海期货交易所,2023-10-23 12:06:40.014930+00:00,2015-04-08,铜,CU,43650.0,CU1504,43570.0,80.0,0.0018,CU1506,43580.0,70.0,0.0016,
上海期货交易所,2023-10-23 12:06:40.281649+00:00,2015-04-09,铜,CU,43480.0,CU1504,43350.0,130.0,0.003,CU1506,43280.0,200.0,0.0046,
上海期货交易所,2023-10-23 12:06:40.466875+00:00,2015-04-10,铜,CU,43640.0,CU1504,43530.0,110.0,0.0025,CU1506,43380.0,260.0,0.006,
上海期货交易所,2023-10-23 12:06:40.745285+00:00,2015-04-13,铜,CU,43760.0,CU1504,43690.0,70.0,0.0016,CU1506,43670.0,90.0,0.0021,
上海期货交易所,2023-10-23 12:06:40.963262+00:00,2015-04-14,铜,CU,43565.0,CU1504,43380.0,185.0,0.0042,CU1506,43160.0,405.0,0.0093,
上海期货交易所,2023-10-23 12:06:41.159179+00:00,2015-04-15,铜,CU,43180.0,CU1504,43080.0,100.0,0.0023,CU1506,42890.0,290.0,0.0067,
上海期货交易所,2023-10-23 12:06:41.355861+00:00,2015-04-16,铜,CU,43550.0,CU1505,43350.0,200.0,0.0046,CU1506,43140.0,410.0,0.0094,
上海期货交易所,2023-10-23 12:06:41.552023+00:00,2015-04-17,铜,CU,43890.0,CU1505,43810.0,80.0,0.0018,CU1506,43750.0,140.0,0.0032,
上海期货交易所,2023-10-23 12:06:41.890207+00:00,2015-04-20,铜,CU,44100.0,CU1505,43920.0,180.0,0.0041,CU1506,43800.0,300.0,0.0068,
上海期货交易所,2023-10-23 12:06:42.084879+00:00,2015-04-21,铜,CU,43680.0,CU1505,43460.0,220.0,0.005,CU1506,43360.0,320.0,0.0073,
上海期货交易所,2023-10-23 12:06:42.292284+00:00,2015-04-22,铜,CU,43540.0,CU1505,43350.0,190.0,0.0044,CU1506,43250.0,290.0,0.0067,
上海期货交易所,2023-10-23 12:06:42.493575+00:00,2015-04-23,铜,CU,43510.0,CU1505,43160.0,350.0,0.008,CU1506,43080.0,430.0,0.0099,
上海期货交易所,2023-10-23 12:06:42.690147+00:00,2015-04-24,铜,CU,43740.0,CU1505,43420.0,320.0,0.0073,CU1507,43150.0,590.0,0.0135,
上海期货交易所,2023-10-23 12:06:42.986835+00:00,2015-04-27,铜,CU,44220.0,CU1505,43890.0,330.0,0.0075,CU1507,43670.0,550.0,0.0124,
上海期货交易所,2023-10-23 12:06:43.202280+00:00,2015-04-28,铜,CU,44200.0,CU1505,44050.0,150.0,0.0034,CU1507,43850.0,350.0,0.0079,
上海期货交易所,2023-10-23 12:06:43.439635+00:00,2015-04-29,铜,CU,44190.0,CU1505,44020.0,170.0,0.0038,CU1507,43830.0,360.0,0.0081,
上海期货交易所,2023-10-23 12:06:43.648034+00:00,2015-04-30,铜,CU,44395.0,CU1505,44300.0,95.0,0.0021,CU1507,44070.0,325.0,0.0073,
上海期货交易所,2023-10-23 12:06:44.024743+00:00,2015-05-04,铜,CU,45795.0,CU1505,45650.0,145.0,0.0032,CU1507,45470.0,325.0,0.0071,
上海期货交易所,2023-10-23 12:06:44.267302+00:00,2015-05-05,铜,CU,45955.0,CU1505,45830.0,125.0,0.0027,CU1507,45700.0,255.0,0.0055,
上海期货交易所,2023-10-23 12:06:44.486984+00:00,2015-05-06,铜,CU,46120.0,CU1505,46180.0,-60.0,-0.0013,CU1507,46090.0,30.0,0.0007,
上海期货交易所,2023-10-23 12:06:44.683453+00:00,2015-05-07,铜,CU,45870.0,CU1505,45930.0,-60.0,-0.0013,CU1507,45880.0,-10.0,-0.0002,
上海期货交易所,2023-10-23 12:06:44.871304+00:00,2015-05-08,铜,CU,46010.0,CU1505,45970.0,40.0,0.0009,CU1507,45890.0,120.0,0.0026,
上海期货交易所,2023-10-23 12:06:45.210944+00:00,2015-05-11,铜,CU,45840.0,CU1505,45810.0,30.0,0.0007,CU1507,45780.0,60.0,0.0013,
上海期货交易所,2023-10-23 12:06:45.407421+00:00,2015-05-12,铜,CU,45850.0,CU1505,45810.0,40.0,0.0009,CU1507,45740.0,110.0,0.0024,
上海期货交易所,2023-10-23 12:06:45.599327+00:00,2015-05-13,铜,CU,46175.0,CU1505,46100.0,75.0,0.0016,CU1507,46080.0,95.0,0.0021,
上海期货交易所,2023-10-23 12:06:45.797597+00:00,2015-05-14,铜,CU,46080.0,CU1505,45990.0,90.0,0.002,CU1507,46000.0,80.0,0.0017,
上海期货交易所,2023-10-23 12:06:45.997680+00:00,2015-05-15,铜,CU,45950.0,CU1505,45860.0,90.0,0.002,CU1507,45930.0,20.0,0.0004,
上海期货交易所,2023-10-23 12:06:46.291080+00:00,2015-05-18,铜,CU,46150.0,CU1506,46030.0,120.0,0.0026,CU1507,45970.0,180.0,0.0039,
上海期货交易所,2023-10-23 12:06:46.512697+00:00,2015-05-19,铜,CU,45980.0,CU1506,45850.0,130.0,0.0028,CU1507,45810.0,170.0,0.0037,
上海期货交易所,2023-10-23 12:06:46.756027+00:00,2015-05-20,铜,CU,45180.0,CU1506,45020.0,160.0,0.0035,CU1507,44950.0,230.0,0.0051,
上海期货交易所,2023-10-23 12:06:46.957408+00:00,2015-05-21,铜,CU,45325.0,CU1506,45100.0,225.0,0.005,CU1507,44980.0,345.0,0.0076,
上海期货交易所,2023-10-23 12:06:47.147311+00:00,2015-05-22,铜,CU,45260.0,CU1506,45190.0,70.0,0.0015,CU1507,45160.0,100.0,0.0022,
上海期货交易所,2023-10-23 12:06:47.448127+00:00,2015-05-25,铜,CU,44840.0,CU1506,44710.0,130.0,0.0029,CU1507,44630.0,210.0,0.0047,
上海期货交易所,2023-10-23 12:06:47.653700+00:00,2015-05-26,铜,CU,44980.0,CU1506,44920.0,60.0,0.0013,CU1508,44720.0,260.0,0.0058,
上海期货交易所,2023-10-23 12:06:47.846461+00:00,2015-05-27,铜,CU,44420.0,CU1506,44440.0,-20.0,-0.0005,CU1508,44190.0,230.0,0.0052,
上海期货交易所,2023-10-23 12:06:48.072434+00:00,2015-05-28,铜,CU,44370.0,CU1506,44310.0,60.0,0.0014,CU1508,44130.0,240.0,0.0054,
上海期货交易所,2023-10-23 12:06:48.323888+00:00,2015-05-29,铜,CU,44490.0,CU1506,44400.0,90.0,0.002,CU1508,44160.0,330.0,0.0074,
上海期货交易所,2023-10-23 12:06:48.606433+00:00,2015-06-01,铜,CU,43940.0,CU1506,43890.0,50.0,0.0011,CU1508,43810.0,130.0,0.003,
上海期货交易所,2023-10-23 12:06:48.819147+00:00,2015-06-02,铜,CU,43940.0,CU1506,43730.0,210.0,0.0048,CU1508,43610.0,330.0,0.0075,
上海期货交易所,2023-10-23 12:06:49.010454+00:00,2015-06-03,铜,CU,44020.0,CU1506,43870.0,150.0,0.0034,CU1508,43740.0,280.0,0.0064,
上海期货交易所,2023-10-23 12:06:49.185347+00:00,2015-06-04,铜,CU,43710.0,CU1506,43620.0,90.0,0.0021,CU1508,43490.0,220.0,0.005,
上海期货交易所,2023-10-23 12:06:49.392435+00:00,2015-06-05,铜,CU,43140.0,CU1506,43130.0,10.0,0.0002,CU1508,43040.0,100.0,0.0023,
上海期货交易所,2023-10-23 12:06:49.688605+00:00,2015-06-08,铜,CU,43430.0,CU1506,43290.0,140.0,0.0032,CU1508,43080.0,350.0,0.0081,
上海期货交易所,2023-10-23 12:06:49.954317+00:00,2015-06-09,铜,CU,43440.0,CU1506,43360.0,80.0,0.0018,CU1508,43200.0,240.0,0.0055,
上海期货交易所,2023-10-23 12:06:50.153290+00:00,2015-06-10,铜,CU,43570.0,CU1506,43480.0,90.0,0.0021,CU1508,43370.0,200.0,0.0046,
上海期货交易所,2023-10-23 12:06:50.336538+00:00,2015-06-11,铜,CU,43900.0,CU1506,43720.0,180.0,0.0041,CU1508,43560.0,340.0,0.0077,
上海期货交易所,2023-10-23 12:06:50.520010+00:00,2015-06-12,铜,CU,43060.0,CU1506,43000.0,60.0,0.0014,CU1508,42720.0,340.0,0.0079,
上海期货交易所,2023-10-23 12:06:50.806408+00:00,2015-06-15,铜,CU,42890.0,CU1506,42830.0,60.0,0.0014,CU1508,42520.0,370.0,0.0086,
上海期货交易所,2023-10-23 12:06:51.002541+00:00,2015-06-16,铜,CU,42520.0,CU1507,42320.0,200.0,0.0047,CU1508,42170.0,350.0,0.0082,
上海期货交易所,2023-10-23 12:06:51.186798+00:00,2015-06-17,铜,CU,42260.0,CU1507,41990.0,270.0,0.0064,CU1508,41860.0,400.0,0.0095,
上海期货交易所,2023-10-23 12:06:51.369339+00:00,2015-06-18,铜,CU,42330.0,CU1507,42110.0,220.0,0.0052,CU1508,41920.0,410.0,0.0097,
上海期货交易所,2023-10-23 12:06:51.599794+00:00,2015-06-19,铜,CU,42280.0,CU1507,42020.0,260.0,0.0061,CU1508,41900.0,380.0,0.009,
上海期货交易所,2023-10-23 12:06:51.945336+00:00,2015-06-23,铜,CU,42360.0,CU1507,42010.0,350.0,0.0083,CU1508,41860.0,500.0,0.0118,
上海期货交易所,2023-10-23 12:06:52.151317+00:00,2015-06-24,铜,CU,42360.0,CU1507,42150.0,210.0,0.005,CU1508,42030.0,330.0,0.0078,
上海期货交易所,2023-10-23 12:06:52.337799+00:00,2015-06-25,铜,CU,42380.0,CU1507,42070.0,310.0,0.0073,CU1508,41970.0,410.0,0.0097,
上海期货交易所,2023-10-23 12:06:52.520256+00:00,2015-06-26,铜,CU,42470.0,CU1507,42170.0,300.0,0.0071,CU1509,41930.0,540.0,0.0127,
上海期货交易所,2023-10-23 12:06:52.877858+00:00,2015-06-29,铜,CU,42710.0,CU1507,42430.0,280.0,0.0066,CU1509,42180.0,530.0,0.0124,
上海期货交易所,2023-10-23 12:06:53.118662+00:00,2015-06-30,铜,CU,42810.0,CU1507,42490.0,320.0,0.0075,CU1509,42210.0,600.0,0.014,
上海期货交易所,2023-10-23 12:06:53.304801+00:00,2015-07-01,铜,CU,42585.0,CU1507,42300.0,285.0,0.0067,CU1509,41950.0,635.0,0.0149,
上海期货交易所,2023-10-23 12:06:53.486875+00:00,2015-07-02,铜,CU,42810.0,CU1507,42490.0,320.0,0.0075,CU1509,42190.0,620.0,0.0145,
上海期货交易所,2023-10-23 12:06:53.672836+00:00,2015-07-03,铜,CU,42780.0,CU1507,42570.0,210.0,0.0049,CU1509,42310.0,470.0,0.011,
上海期货交易所,2023-10-23 12:06:53.948884+00:00,2015-07-06,铜,CU,42380.0,CU1507,41790.0,590.0,0.0139,CU1509,41220.0,1160.0,0.0274,
上海期货交易所,2023-10-23 12:06:54.154451+00:00,2015-07-07,铜,CU,41420.0,CU1507,40910.0,510.0,0.0123,CU1509,40390.0,1030.0,0.0249,
上海期货交易所,2023-10-23 12:06:54.338230+00:00,2015-07-08,铜,CU,39740.0,CU1507,39160.0,580.0,0.0146,CU1509,38550.0,1190.0,0.0299,
上海期货交易所,2023-10-23 12:06:54.523102+00:00,2015-07-09,铜,CU,41535.0,CU1507,40930.0,605.0,0.0146,CU1509,40060.0,1475.0,0.0355,
上海期货交易所,2023-10-23 12:06:54.757998+00:00,2015-07-10,铜,CU,41690.0,CU1507,41360.0,330.0,0.0079,CU1509,40720.0,970.0,0.0233,
上海期货交易所,2023-10-23 12:06:55.031857+00:00,2015-07-13,铜,CU,41040.0,CU1507,40840.0,200.0,0.0049,CU1509,40180.0,860.0,0.021,
上海期货交易所,2023-10-23 12:06:55.221129+00:00,2015-07-14,铜,CU,41220.0,CU1507,41180.0,40.0,0.001,CU1509,40430.0,790.0,0.0192,
上海期货交易所,2023-10-23 12:06:55.404156+00:00,2015-07-15,铜,CU,41375.0,CU1507,41330.0,45.0,0.0011,CU1509,40460.0,915.0,0.0221,
上海期货交易所,2023-10-23 12:06:55.588337+00:00,2015-07-16,铜,CU,40970.0,CU1508,40770.0,200.0,0.0049,CU1509,40430.0,540.0,0.0132,
上海期货交易所,2023-10-23 12:06:55.788354+00:00,2015-07-17,铜,CU,41040.0,CU1508,40780.0,260.0,0.0063,CU1509,40470.0,570.0,0.0139,
上海期货交易所,2023-10-23 12:06:56.060390+00:00,2015-07-20,铜,CU,40415.0,CU1508,40190.0,225.0,0.0056,CU1509,39940.0,475.0,0.0118,
上海期货交易所,2023-10-23 12:06:56.318629+00:00,2015-07-21,铜,CU,40415.0,CU1508,40300.0,115.0,0.0028,CU1509,39980.0,435.0,0.0108,
上海期货交易所,2023-10-23 12:06:56.505069+00:00,2015-07-22,铜,CU,40390.0,CU1508,39920.0,470.0,0.0116,CU1509,39650.0,740.0,0.0183,
上海期货交易所,2023-10-23 12:06:56.687853+00:00,2015-07-23,铜,CU,39850.0,CU1508,39410.0,440.0,0.011,CU1509,39110.0,740.0,0.0186,
上海期货交易所,2023-10-23 12:06:56.871996+00:00,2015-07-24,铜,CU,39000.0,CU1508,38700.0,300.0,0.0077,CU1510,38120.0,880.0,0.0226,
上海期货交易所,2023-10-23 12:06:57.151022+00:00,2015-07-27,铜,CU,39300.0,CU1508,38830.0,470.0,0.012,CU1510,38150.0,1150.0,0.0293,
上海期货交易所,2023-10-23 12:06:57.360062+00:00,2015-07-28,铜,CU,38940.0,CU1508,38520.0,420.0,0.0108,CU1510,37850.0,1090.0,0.028,
上海期货交易所,2023-10-23 12:06:57.559988+00:00,2015-07-29,铜,CU,39780.0,CU1508,39400.0,380.0,0.0096,CU1510,38770.0,1010.0,0.0254,
上海期货交易所,2023-10-23 12:06:57.803120+00:00,2015-07-30,铜,CU,39490.0,CU1508,39220.0,270.0,0.0068,CU1510,38680.0,810.0,0.0205,
上海期货交易所,2023-10-23 12:06:57.995462+00:00,2015-07-31,铜,CU,39030.0,CU1508,38910.0,120.0,0.0031,CU1510,38380.0,650.0,0.0167,
上海期货交易所,2023-10-23 12:06:58.270344+00:00,2015-08-03,铜,CU,38930.0,CU1508,38690.0,240.0,0.0062,CU1510,38200.0,730.0,0.0188,
上海期货交易所,2023-10-23 12:06:58.500192+00:00,2015-08-04,铜,CU,38475.0,CU1508,38480.0,-5.0,-0.0001,CU1510,37970.0,505.0,0.0131,
上海期货交易所,2023-10-23 12:06:58.689492+00:00,2015-08-05,铜,CU,38530.0,CU1508,38550.0,-20.0,-0.0005,CU1510,38130.0,400.0,0.0104,
上海期货交易所,2023-10-23 12:06:58.890444+00:00,2015-08-06,铜,CU,38635.0,CU1508,38550.0,85.0,0.0022,CU1510,38020.0,615.0,0.0159,
上海期货交易所,2023-10-23 12:06:59.109087+00:00,2015-08-07,铜,CU,38380.0,CU1508,38300.0,80.0,0.0021,CU1510,37750.0,630.0,0.0164,
上海期货交易所,2023-10-23 12:06:59.447600+00:00,2015-08-10,铜,CU,38280.0,CU1508,38340.0,-60.0,-0.0016,CU1510,37850.0,430.0,0.0112,
上海期货交易所,2023-10-23 12:06:59.639212+00:00,2015-08-11,铜,CU,39510.0,CU1508,39480.0,30.0,0.0008,CU1510,38880.0,630.0,0.0159,
上海期货交易所,2023-10-23 12:06:59.841127+00:00,2015-08-12,铜,CU,39180.0,CU1508,39290.0,-110.0,-0.0028,CU1510,38920.0,260.0,0.0066,
上海期货交易所,2023-10-23 12:07:00.046328+00:00,2015-08-13,铜,CU,39635.0,CU1508,39710.0,-75.0,-0.0019,CU1510,39620.0,15.0,0.0004,
上海期货交易所,2023-10-23 12:07:00.261148+00:00,2015-08-14,铜,CU,39520.0,CU1508,39560.0,-40.0,-0.001,CU1510,39420.0,100.0,0.0025,
上海期货交易所,2023-10-23 12:07:00.546263+00:00,2015-08-17,铜,CU,39260.0,CU1508,39190.0,70.0,0.0018,CU1510,39200.0,60.0,0.0015,
上海期货交易所,2023-10-23 12:07:00.740201+00:00,2015-08-18,铜,CU,39200.0,CU1509,39130.0,70.0,0.0018,CU1510,38970.0,230.0,0.0059,
上海期货交易所,2023-10-23 12:07:00.985725+00:00,2015-08-19,铜,CU,38810.0,CU1509,38700.0,110.0,0.0028,CU1510,38460.0,350.0,0.009,
上海期货交易所,2023-10-23 12:07:01.169504+00:00,2015-08-20,铜,CU,38780.0,CU1509,38760.0,20.0,0.0005,CU1510,38560.0,220.0,0.0057,
上海期货交易所,2023-10-23 12:07:01.377855+00:00,2015-08-21,铜,CU,39205.0,CU1509,39160.0,45.0,0.0011,CU1510,39020.0,185.0,0.0047,
上海期货交易所,2023-10-23 12:07:01.650378+00:00,2015-08-24,铜,CU,38520.0,CU1509,38500.0,20.0,0.0005,CU1510,38330.0,190.0,0.0049,
上海期货交易所,2023-10-23 12:07:01.847357+00:00,2015-08-25,铜,CU,39180.0,CU1509,38840.0,340.0,0.0087,CU1510,38550.0,630.0,0.0161,
上海期货交易所,2023-10-23 12:07:02.040426+00:00,2015-08-26,铜,CU,39340.0,CU1509,39310.0,30.0,0.0008,CU1511,39070.0,270.0,0.0069,
上海期货交易所,2023-10-23 12:07:02.234333+00:00,2015-08-27,铜,CU,39080.0,CU1509,38880.0,200.0,0.0051,CU1511,38560.0,520.0,0.0133,
上海期货交易所,2023-10-23 12:07:02.407461+00:00,2015-08-28,铜,CU,39550.0,CU1509,39440.0,110.0,0.0028,CU1511,39250.0,300.0,0.0076,
上海期货交易所,2023-10-23 12:07:02.737746+00:00,2015-08-31,铜,CU,39310.0,CU1509,39400.0,-90.0,-0.0023,CU1511,39280.0,30.0,0.0008,
上海期货交易所,2023-10-23 12:07:02.940595+00:00,2015-09-01,铜,CU,39390.0,CU1509,39390.0,0.0,0.0,CU1511,39210.0,180.0,0.0046,
上海期货交易所,2023-10-23 12:07:03.141795+00:00,2015-09-02,铜,CU,39250.0,CU1509,39240.0,10.0,0.0003,CU1511,39060.0,190.0,0.0048,
上海期货交易所,2023-10-23 12:07:03.511148+00:00,2015-09-07,铜,CU,39445.0,CU1509,39440.0,5.0,0.0001,CU1511,39260.0,185.0,0.0047,
上海期货交易所,2023-10-23 12:07:03.736955+00:00,2015-09-08,铜,CU,39590.0,CU1509,39550.0,40.0,0.001,CU1511,39390.0,200.0,0.0051,
上海期货交易所,2023-10-23 12:07:03.943548+00:00,2015-09-09,铜,CU,40910.0,CU1509,40870.0,40.0,0.001,CU1511,40820.0,90.0,0.0022,
上海期货交易所,2023-10-23 12:07:04.212853+00:00,2015-09-10,铜,CU,40880.0,CU1509,40970.0,-90.0,-0.0022,CU1511,40950.0,-70.0,-0.0017,
