future_code,market,future_name,clock,date,open_price,max_price,min_price,close_price,yesterday_price,buy_price,sell_price,newest_price,buy_amount,sell_amount,amount,volume,everage_price
CU2312,DCE,ͭ2312,91555,2023-09-13,68840.0,68910.0,68650.0,0.0,68960.0,68830.0,68840.0,68830.0,35.0,11.0,4940.0,64036.0,68764.079
CU2312,DCE,ͭ2312,91657,2023-09-13,68840.0,68910.0,68650.0,0.0,68960.0,68840.0,68860.0,68850.0,19.0,14.0,4965.0,64034.0,68764.508
CU2312,DCE,ͭ2312,91754,2023-09-13,68840.0,68910.0,68650.0,0.0,68960.0,68850.0,68860.0,68850.0,12.0,3.0,4974.0,64034.0,68764.666
CU2312,DCE,ͭ2312,91855,2023-09-13,68840.0,68910.0,68650.0,0.0,68960.0,68850.0,68860.0,68860.0,15.0,3.0,4978.0,64033.0,68764.741
CU2312,DCE,ͭ2312,91959,2023-09-13,68840.0,68910.0,68650.0,0.0,68960.0,68850.0,68870.0,68870.0,3.0,15.0,5085.0,63970.0,68766.773
CU2312,DCE,ͭ2312,92059,2023-09-13,68840.0,68910.0,68650.0,0.0,68960.0,68860.0,68870.0,68860.0,2.0,15.0,5115.0,63964.0,68767.326
CU2312,DCE,ͭ2312,92159,2023-09-13,68840.0,68910.0,68650.0,0.0,68960.0,68860.0,68880.0,68870.0,6.0,64.0,5141.0,63961.0,68767.814
CU2312,DCE,ͭ2312,92259,2023-09-13,68840.0,68910.0,68650.0,0.0,68960.0,68850.0,68870.0,68860.0,6.0,19.0,5175.0,63946.0,68768.475
CU2312,DCE,ͭ2312,92359,2023-09-13,68840.0,68910.0,68650.0,0.0,68960.0,68840.0,68860.0,68860.0,13.0,17.0,5177.0,63946.0,68768.511
CU2312,DCE,ͭ2312,92459,2023-09-13,68840.0,68910.0,68650.0,0.0,68960.0,68850.0,68870.0,68860.0,8.0,22.0,5180.0,63945.0,68768.566
CU2312,DCE,ͭ2312,92559,2023-09-13,68840.0,68910.0,68650.0,0.0,68960.0,68850.0,68870.0,68870.0,10.0,20.0,5186.0,63944.0,68768.683
CU2312,DCE,ͭ2312,92655,2023-09-13,68840.0,68910.0,68650.0,0.0,68960.0,68850.0,68870.0,68860.0,6.0,32.0,5201.0,63929.0,68768.946
CU2312,DCE,ͭ2312,92758,2023-09-13,68840.0,68910.0,68650.0,0.0,68960.0,68840.0,68860.0,68850.0,20.0,16.0,5231.0,63909.0,68769.442
CU2312,DCE,ͭ2312,92856,2023-09-13,68840.0,68910.0,68650.0,0.0,68960.0,68830.0,68850.0,68840.0,25.0,10.0,5254.0,63916.0,68769.758
CU2312,DCE,ͭ2312,92957,2023-09-13,68840.0,68910.0,68650.0,0.0,68960.0,68840.0,68850.0,68850.0,12.0,8.0,5258.0,63918.0,68769.814
CU2312,DCE,ͭ2312,93058,2023-09-13,68840.0,68910.0,68650.0,0.0,68960.0,68810.0,68830.0,68820.0,7.0,21.0,5274.0,63918.0,68770.0
CU2312,DCE,ͭ2312,93158,2023-09-13,68840.0,68910.0,68650.0,0.0,68960.0,68820.0,68850.0,68820.0,8.0,33.0,5320.0,63905.0,68770.517
CU2312,DCE,ͭ2312,93259,2023-09-13,68840.0,68910.0,68650.0,0.0,68960.0,68820.0,68850.0,68840.0,14.0,34.0,5364.0,63901.0,68771.05
CU2312,DCE,ͭ2312,93359,2023-09-13,68840.0,68910.0,68650.0,0.0,68960.0,68860.0,68870.0,68860.0,12.0,4.0,5421.0,63912.0,68771.858
CU2312,DCE,ͭ2312,93459,2023-09-13,68840.0,68910.0,68650.0,0.0,68960.0,68880.0,68890.0,68890.0,9.0,1.0,5505.0,63933.0,68773.47
CU2312,DCE,ͭ2312,93559,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68880.0,68910.0,68900.0,8.0,33.0,5549.0,63964.0,68774.487
CU2312,DCE,ͭ2312,93659,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68870.0,68890.0,68890.0,18.0,8.0,5552.0,63963.0,68774.552
CU2312,DCE,ͭ2312,93759,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68880.0,68890.0,68880.0,13.0,13.0,5563.0,63962.0,68774.776
CU2312,DCE,ͭ2312,93859,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68870.0,68880.0,68870.0,9.0,20.0,5581.0,63964.0,68775.116
CU2312,DCE,ͭ2312,93959,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68840.0,68850.0,68840.0,8.0,2.0,5606.0,63967.0,68775.494
CU2312,DCE,ͭ2312,94058,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68840.0,68860.0,68840.0,13.0,8.0,5628.0,63978.0,68775.75
CU2312,DCE,ͭ2312,94155,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68850.0,68870.0,68850.0,17.0,10.0,5629.0,63979.0,68775.763
CU2312,DCE,ͭ2312,94259,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68860.0,68880.0,68870.0,16.0,23.0,5635.0,63979.0,68775.863
CU2312,DCE,ͭ2312,94357,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68870.0,68880.0,68880.0,15.0,25.0,5638.0,63980.0,68775.919
CU2312,DCE,ͭ2312,94458,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68850.0,68870.0,68880.0,16.0,19.0,5640.0,63981.0,68775.956
CU2312,DCE,ͭ2312,94557,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68850.0,68860.0,68850.0,6.0,7.0,5641.0,63981.0,68775.969
CU2312,DCE,ͭ2312,94659,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68860.0,68880.0,68870.0,7.0,25.0,5646.0,63979.0,68776.05
CU2312,DCE,ͭ2312,94757,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68870.0,68880.0,68870.0,5.0,12.0,5646.0,63979.0,68776.05
CU2312,DCE,ͭ2312,94859,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68870.0,68880.0,68870.0,21.0,7.0,5647.0,63979.0,68776.067
CU2312,DCE,ͭ2312,94958,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68860.0,68870.0,68870.0,9.0,14.0,5656.0,63982.0,68776.216
CU2312,DCE,ͭ2312,95056,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68860.0,68880.0,68870.0,9.0,31.0,5659.0,63984.0,68776.266
CU2312,DCE,ͭ2312,95156,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68870.0,68880.0,68880.0,2.0,14.0,5669.0,63990.0,68776.449
CU2312,DCE,ͭ2312,95255,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68870.0,68880.0,68880.0,12.0,31.0,5669.0,63990.0,68776.449
CU2312,DCE,ͭ2312,95359,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68850.0,68860.0,68860.0,11.0,6.0,5693.0,64011.0,68776.828
CU2312,DCE,ͭ2312,95458,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68870.0,68880.0,68880.0,10.0,3.0,5703.0,64016.0,68777.009
CU2312,DCE,ͭ2312,95558,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68860.0,68880.0,68880.0,21.0,8.0,5706.0,64019.0,68777.063
CU2312,DCE,ͭ2312,95659,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68850.0,68860.0,68860.0,11.0,7.0,5707.0,64018.0,68777.077
CU2312,DCE,ͭ2312,95759,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68840.0,68860.0,68860.0,21.0,9.0,5707.0,64018.0,68777.077
CU2312,DCE,ͭ2312,95858,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68830.0,68850.0,68840.0,13.0,13.0,5709.0,64019.0,68777.101
CU2312,DCE,ͭ2312,95959,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68850.0,68860.0,68850.0,4.0,25.0,5725.0,64027.0,68777.305
CU2312,DCE,ͭ2312,100059,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68830.0,68850.0,68850.0,15.0,16.0,5744.0,64034.0,68777.523
CU2312,DCE,ͭ2312,100155,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68850.0,68870.0,68860.0,6.0,29.0,5765.0,64033.0,68777.787
CU2312,DCE,ͭ2312,100258,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68840.0,68860.0,68860.0,11.0,8.0,5769.0,64031.0,68777.844
CU2312,DCE,ͭ2312,100358,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68840.0,68870.0,68860.0,46.0,8.0,5769.0,64031.0,68777.844
CU2312,DCE,ͭ2312,100459,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68840.0,68870.0,68860.0,18.0,18.0,5769.0,64031.0,68777.844
CU2312,DCE,ͭ2312,100555,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68830.0,68850.0,68860.0,15.0,15.0,5775.0,64037.0,68777.929
CU2312,DCE,ͭ2312,100659,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68860.0,68870.0,68860.0,11.0,28.0,5789.0,64027.0,68778.127
CU2312,DCE,ͭ2312,100758,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68840.0,68850.0,68840.0,1.0,26.0,5802.0,64020.0,68778.304
CU2312,DCE,ͭ2312,100859,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68820.0,68830.0,68840.0,1.0,13.0,5819.0,64020.0,68778.457
CU2312,DCE,ͭ2312,100957,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68800.0,68820.0,68810.0,26.0,14.0,5829.0,64020.0,68778.511
CU2312,DCE,ͭ2312,101058,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68790.0,68810.0,68790.0,17.0,13.0,5869.0,64030.0,68778.652
CU2312,DCE,ͭ2312,101159,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68780.0,68790.0,68790.0,13.0,7.0,5879.0,64032.0,68778.675
CU2312,DCE,ͭ2312,101257,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68780.0,68800.0,68780.0,10.0,25.0,5898.0,64019.0,68778.674
CU2312,DCE,ͭ2312,101359,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68780.0,68800.0,68790.0,5.0,16.0,5913.0,64017.0,68778.701
CU2312,DCE,ͭ2312,101458,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68780.0,68800.0,68790.0,6.0,1.0,5913.0,64017.0,68778.701
CU2312,DCE,ͭ2312,101500,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68780.0,68800.0,68790.0,6.0,1.0,5913.0,64017.0,68778.701
CU2312,DCE,ͭ2312,101500,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68780.0,68800.0,68790.0,6.0,1.0,5913.0,64017.0,68778.701
CU2312,DCE,ͭ2312,103059,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68740.0,68750.0,68740.0,1.0,9.0,6095.0,64061.0,68777.734
CU2312,DCE,ͭ2312,103157,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68740.0,68760.0,68730.0,27.0,7.0,6155.0,64061.0,68777.391
CU2312,DCE,ͭ2312,103259,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68730.0,68740.0,68730.0,3.0,5.0,6186.0,64060.0,68777.203
CU2312,DCE,ͭ2312,103358,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68760.0,68770.0,68760.0,25.0,6.0,6203.0,64051.0,68777.127
CU2312,DCE,ͭ2312,103458,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68760.0,68780.0,68770.0,6.0,25.0,6341.0,63967.0,68776.997
CU2312,DCE,ͭ2312,103558,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68760.0,68780.0,68760.0,4.0,13.0,6346.0,63968.0,68776.993
CU2312,DCE,ͭ2312,103657,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68740.0,68760.0,68740.0,10.0,11.0,6389.0,63959.0,68776.788
CU2312,DCE,ͭ2312,103759,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68730.0,68740.0,68730.0,2.0,6.0,6404.0,63955.0,68776.711
CU2312,DCE,ͭ2312,103858,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68750.0,68770.0,68760.0,23.0,5.0,6415.0,63953.0,68776.667
CU2312,DCE,ͭ2312,103958,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68750.0,68770.0,68770.0,5.0,6.0,6426.0,63958.0,68776.634
CU2312,DCE,ͭ2312,104057,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68730.0,68760.0,68740.0,26.0,16.0,6456.0,63958.0,68776.49
CU2312,DCE,ͭ2312,104156,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68730.0,68750.0,68730.0,12.0,8.0,6457.0,63959.0,68776.483
CU2312,DCE,ͭ2312,104252,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68730.0,68750.0,68730.0,27.0,8.0,6457.0,63959.0,68776.483
CU2312,DCE,ͭ2312,104359,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68730.0,68750.0,68730.0,11.0,8.0,6467.0,63963.0,68776.423
CU2312,DCE,ͭ2312,104458,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68720.0,68740.0,68720.0,9.0,7.0,6473.0,63965.0,68776.377
CU2312,DCE,ͭ2312,104557,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68720.0,68740.0,68730.0,15.0,9.0,6498.0,63974.0,68776.162
CU2312,DCE,ͭ2312,104657,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68750.0,68760.0,68740.0,1.0,7.0,6505.0,63971.0,68776.134
CU2312,DCE,ͭ2312,104755,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68740.0,68750.0,68750.0,6.0,1.0,6520.0,63963.0,68776.074
CU2312,DCE,ͭ2312,104858,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68730.0,68750.0,68740.0,19.0,8.0,6526.0,63968.0,68776.042
CU2312,DCE,ͭ2312,104959,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68720.0,68730.0,68730.0,4.0,2.0,6538.0,63965.0,68775.964
CU2312,DCE,ͭ2312,105058,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68730.0,68740.0,68740.0,6.0,2.0,6593.0,63972.0,68775.557
CU2312,DCE,ͭ2312,105159,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68730.0,68740.0,68730.0,3.0,2.0,6600.0,63976.0,68775.511
CU2312,DCE,ͭ2312,105257,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68710.0,68730.0,68720.0,8.0,15.0,6606.0,63972.0,68775.46
CU2312,DCE,ͭ2312,105359,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68710.0,68720.0,68710.0,2.0,12.0,6630.0,63969.0,68775.258
CU2312,DCE,ͭ2312,105459,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68700.0,68720.0,68720.0,6.0,11.0,6699.0,63989.0,68774.563
CU2312,DCE,ͭ2312,105559,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68700.0,68720.0,68710.0,6.0,9.0,6711.0,63992.0,68774.442
CU2312,DCE,ͭ2312,105659,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68710.0,68720.0,68710.0,5.0,6.0,6715.0,63996.0,68774.405
CU2312,DCE,ͭ2312,105757,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68720.0,68740.0,68730.0,20.0,6.0,6716.0,63995.0,68774.398
CU2312,DCE,ͭ2312,105859,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68720.0,68740.0,68720.0,14.0,8.0,6718.0,63994.0,68774.385
CU2312,DCE,ͭ2312,105954,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68710.0,68730.0,68730.0,16.0,8.0,6725.0,63992.0,68774.333
CU2312,DCE,ͭ2312,110054,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68720.0,68740.0,68730.0,14.0,6.0,6739.0,64002.0,68774.208
CU2312,DCE,ͭ2312,110159,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68740.0,68760.0,68740.0,6.0,29.0,6761.0,64001.0,68774.101
CU2312,DCE,ͭ2312,110258,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68750.0,68770.0,68750.0,18.0,28.0,6789.0,63982.0,68774.001
CU2312,DCE,ͭ2312,110358,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68740.0,68750.0,68750.0,6.0,2.0,6808.0,63988.0,68773.925
CU2312,DCE,ͭ2312,110447,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68740.0,68750.0,68750.0,6.0,17.0,6809.0,63989.0,68773.921
CU2312,DCE,ͭ2312,110556,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68740.0,68760.0,68730.0,7.0,15.0,6830.0,63993.0,68773.839
CU2312,DCE,ͭ2312,110657,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68750.0,68760.0,68740.0,1.0,19.0,6833.0,63996.0,68773.824
CU2312,DCE,ͭ2312,110759,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68740.0,68750.0,68750.0,8.0,9.0,6834.0,63996.0,68773.821
CU2312,DCE,ͭ2312,110844,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68710.0,68740.0,68730.0,18.0,15.0,6843.0,64002.0,68773.775
CU2312,DCE,ͭ2312,110955,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68710.0,68730.0,68730.0,18.0,8.0,6886.0,63994.0,68773.497
CU2312,DCE,ͭ2312,111055,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68710.0,68730.0,68730.0,6.0,21.0,6886.0,63994.0,68773.497
CU2312,DCE,ͭ2312,111159,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68730.0,68750.0,68730.0,5.0,23.0,6894.0,63993.0,68773.445
CU2312,DCE,ͭ2312,111255,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68730.0,68750.0,68730.0,11.0,12.0,6894.0,63993.0,68773.445
CU2312,DCE,ͭ2312,111357,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68740.0,68750.0,68740.0,9.0,5.0,6898.0,63990.0,68773.43
CU2312,DCE,ͭ2312,111457,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68720.0,68740.0,68740.0,23.0,9.0,6902.0,63990.0,68773.411
CU2312,DCE,ͭ2312,111555,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68720.0,68730.0,68730.0,1.0,10.0,6913.0,63992.0,68773.342
CU2312,DCE,ͭ2312,111659,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68710.0,68730.0,68710.0,17.0,29.0,6921.0,63988.0,68773.278
CU2312,DCE,ͭ2312,111756,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68720.0,68730.0,68710.0,1.0,30.0,6921.0,63988.0,68773.278
CU2312,DCE,ͭ2312,111856,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68700.0,68720.0,68720.0,21.0,7.0,6922.0,63988.0,68773.271
CU2312,DCE,ͭ2312,111959,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68710.0,68720.0,68710.0,3.0,8.0,6926.0,63988.0,68773.234
CU2312,DCE,ͭ2312,112056,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68700.0,68720.0,68710.0,1.0,9.0,6937.0,63984.0,68773.132
CU2312,DCE,ͭ2312,112158,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68690.0,68700.0,68690.0,13.0,3.0,6958.0,63988.0,68772.896
CU2312,DCE,ͭ2312,112257,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68700.0,68720.0,68700.0,16.0,22.0,6977.0,64003.0,68772.719
CU2312,DCE,ͭ2312,112359,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68720.0,68730.0,68720.0,1.0,38.0,6987.0,64013.0,68772.643
CU2312,DCE,ͭ2312,112457,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68710.0,68730.0,68720.0,22.0,30.0,6988.0,64013.0,68772.636
CU2312,DCE,ͭ2312,112559,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68690.0,68710.0,68720.0,8.0,18.0,6988.0,64013.0,68772.636
CU2312,DCE,ͭ2312,112658,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68680.0,68700.0,68690.0,18.0,12.0,6998.0,64018.0,68772.516
CU2312,DCE,ͭ2312,112759,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68660.0,68670.0,68680.0,10.0,6.0,7047.0,64019.0,68771.848
CU2312,DCE,ͭ2312,112858,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68650.0,68660.0,68660.0,12.0,17.0,7122.0,64011.0,68770.646
CU2312,DCE,ͭ2312,112959,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68650.0,68680.0,68680.0,2.0,4.0,7180.0,64007.0,68769.776
CU2312,DCE,ͭ2312,113000,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68650.0,68680.0,68680.0,2.0,4.0,7180.0,64007.0,68769.776
CU2312,DCE,ͭ2312,113000,2023-09-13,68840.0,68920.0,68650.0,0.0,68960.0,68650.0,68680.0,68680.0,2.0,4.0,7180.0,64007.0,68769.776
CU2312,DCE,ͭ2312,133058,2023-09-13,68840.0,68920.0,68610.0,0.0,68960.0,68660.0,68680.0,68670.0,4.0,6.0,7465.0,64131.0,68764.788
CU2312,DCE,ͭ2312,133157,2023-09-13,68840.0,68920.0,68610.0,0.0,68960.0,68670.0,68690.0,68690.0,11.0,3.0,7524.0,64127.0,68764.207
CU2312,DCE,ͭ2312,133255,2023-09-13,68840.0,68920.0,68610.0,0.0,68960.0,68690.0,68700.0,68710.0,7.0,7.0,7535.0,64120.0,68764.096
CU2312,DCE,ͭ2312,133358,2023-09-13,68840.0,68920.0,68610.0,0.0,68960.0,68700.0,68720.0,68700.0,6.0,74.0,7585.0,64154.0,68763.666
CU2312,DCE,ͭ2312,133458,2023-09-13,68840.0,68920.0,68610.0,0.0,68960.0,68720.0,68740.0,68740.0,6.0,8.0,7658.0,64190.0,68763.282
CU2312,DCE,ͭ2312,133558,2023-09-13,68840.0,68920.0,68610.0,0.0,68960.0,68720.0,68730.0,68710.0,14.0,4.0,7663.0,64195.0,68763.247
CU2312,DCE,ͭ2312,133656,2023-09-13,68840.0,68920.0,68610.0,0.0,68960.0,68720.0,68730.0,68730.0,17.0,11.0,7668.0,64196.0,68763.226
CU2312,DCE,ͭ2312,133754,2023-09-13,68840.0,68920.0,68610.0,0.0,68960.0,68730.0,68740.0,68730.0,15.0,6.0,7711.0,64216.0,68763.022
CU2312,DCE,ͭ2312,133857,2023-09-13,68840.0,68920.0,68610.0,0.0,68960.0,68720.0,68730.0,68730.0,7.0,30.0,7803.0,64242.0,68762.617
CU2312,DCE,ͭ2312,133958,2023-09-13,68840.0,68920.0,68610.0,0.0,68960.0,68720.0,68730.0,68720.0,21.0,32.0,7826.0,64254.0,68762.507
CU2312,DCE,ͭ2312,134058,2023-09-13,68840.0,68920.0,68610.0,0.0,68960.0,68720.0,68730.0,68730.0,39.0,2.0,7863.0,64267.0,68762.311
CU2312,DCE,ͭ2312,134154,2023-09-13,68840.0,68920.0,68610.0,0.0,68960.0,68720.0,68730.0,68720.0,4.0,32.0,7950.0,64312.0,68761.991
CU2312,DCE,ͭ2312,134258,2023-09-13,68840.0,68920.0,68610.0,0.0,68960.0,68720.0,68730.0,68720.0,37.0,39.0,8031.0,64327.0,68761.462
CU2312,DCE,ͭ2312,134356,2023-09-13,68840.0,68920.0,68610.0,0.0,68960.0,68710.0,68730.0,68720.0,56.0,39.0,8070.0,64355.0,68761.264
CU2312,DCE,ͭ2312,134458,2023-09-13,68840.0,68920.0,68610.0,0.0,68960.0,68700.0,68710.0,68710.0,1.0,33.0,8181.0,64394.0,68760.538
CU2312,DCE,ͭ2312,134556,2023-09-13,68840.0,68920.0,68610.0,0.0,68960.0,68690.0,68700.0,68700.0,51.0,51.0,8183.0,64395.0,68760.523
CU2312,DCE,ͭ2312,134652,2023-09-13,68840.0,68920.0,68610.0,0.0,68960.0,68690.0,68700.0,68690.0,26.0,64.0,8216.0,64396.0,68760.241
CU2312,DCE,ͭ2312,134757,2023-09-13,68840.0,68920.0,68610.0,0.0,68960.0,68690.0,68700.0,68700.0,11.0,13.0,8338.0,64452.0,68759.267
